title,company,location,date,url,department,workplace_type,source,description,position_type
רפרנט/ית ניתוחים,הראל,רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUHlKZWxlMmUzTEZ0amp4YUZDTjR4Y05ZZVFxczN1bTJITWdvQ2FlcENvM2c9PQ==&shr=&eid=,מרכזי שרות אפגרייד ומחלות קשות,onsite,harel,"איך ייראה היום שלך? תפקיד המשלב שירות ותפעול – מענה למבוטחים וסוכנים בנושא תביעות טיפול בחשבונות ספקים, מנתחים ובתי חולים הנחיית מבוטחים וסוכנים על אופן הגשת תביעה ליווי אירוע רפואי מול המבוטח/סוכן מה אנחנו מחפשים? ניסיון בשירות לקוחות – חובה ניסיון בתחום הביטוח- יתרון היקף משרה : משרה מלאה, 8.5 שעות ביום, 07.45-16.15. אנחנו על המפה : רמת גן, מתחם הבורסה סמוך לרכבת סבידור מרכז.",
פקיד/ה בקרה ופרויקטים הראל גמל,הראל,בית הראל רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTjZNa29STGpLaWhaclNTMUVMclBPQWhTRVBsWDBsUTc3eFFVMURiS0lad2c9PQ==&shr=&eid=,איתור עמיתים ומוטבים,onsite,harel,"איך ייראה היומיום שלך ? קליטת בקשות לבירורי זכויות וביצוע פדיונות לכספי נפטר ביצוע תהליך סיווג מוטבים בפנסיה ובגמל יצירת קשר טלפוני עם העמיתים מנותקי הקשר לשם חיבור מחדש הכנת דוחות של מנותקי קשר ונפטרים, ויכולת ניתוח נתונים לשם הצגתם בדוחות הכספיי מה אנחנו מחפשים? ניסיון בתחום הביטוח \ פיננסים או תואר ראשון – חובה שליטה ביישומי ה-Office, בדגש על שליטה מלאה ב-Excel VLOOKUP + PIVOT - יתרון היקף משרה: משרה מלאה, 8.5 שעות ביום בימים א'-ד', 6 שעות ביום ה' אנחנו על המפה: רמת גן, מתחם הבורסה, צמוד לרכבת סבידור מרכז ולרכבת הקלה",
מיישב/ת תביעות - זמנית,הראל,רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUGEvdS9HakF1c2tMdkNML0dvYUFyNVNFRVlwMm52cUtFSW5uS3UxR1Z4T0E9PQ==&shr=&eid=,צוות משפטי ותביעות קטנות,onsite,harel,"ישוב תביעות שיבוב איך ייראה היומיום שלך? ניהול וטיפול בתביעות בתחום הרכב יישוב תביעות משפטיות בדיקה, אימות נתונים וכיסוי ביטוחי השלמת מסמכים ומידע חסר למול סוכנים ותובעים ממשק מול חברות ביטוח /עו""ד וגורמים נוספים ניהול משא ומתן מה אנחנו מחפשים? ניסיון בעולם הרכב - יתרון משמעותי עו""ד/ משפטן – יתרון ניסיון בתחום תביעות רכב - יתרון משמעותי היקף משרה: משרה מלאה ימים א'-ד', 8.5 שעות, חמישי קצר אנחנו על המפה: פ""ת, תחנת הרכבת הקלה 3 דקות הליכה",maternity_cover
נציג/ת חידושי ביטוח דירה,הראל,פתח תקוה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUFJVUGtoaEVwTkx5Q0FYbEEycnBFOHozNGZqY2Q3eUtlUTVQT05nVlQzTHc9PQ==&shr=&eid=,וריטס - פעילות אקסטרא ופוליסע,onsite,harel,במסגרת התפקיד: מכירת חידושי ביטוח דירה שיחות יוצאות ללקוחות במטרה לחדש את הפוליסה עבודה עם מספר מערכות במקביל *הכשרה מלאה על חשבון החברה וליווי מלא בתפקיד! היקף משרה: משרה מלאה – א'-ה' 8.5 שעות יום שישי לסירוגין מיקום המשרה: פתח תקווה – על ציר ראשי של ז'בוטינסקי בסמוך לרכבת הקלה,
נציג/ת שירות ומכירה תביעות אלמנטרי,הראל,פתח תקוה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUE5yZzUvbXZ5eFdjSUNQV0RyVmlXc0YwYkZlWHJ2alI2SnVRcEtZbEdFd0E9PQ==&shr=&eid=,מחלקת רכב רכוש מסלול מהיר ושירות,onsite,harel,"הצטרפו לצוות השירות ומכירה של תביעות אלמנטרי - ביטוחי רכב ודירה. העבודה בסביבה צעירה עם אווירה טובה ומוקד בוטיקי. מתן מענה ללקוחות החברה בשיחות נכנסות על פוליסיות, בקשות ותשלומים, מוסכי הסדר ועוד. אנו מחפשים א.נשים עם אנרגיה טובה, יכולת התבטאות ברמה טובה ובעלי מוטיבציה ללמוד ולהתפתח. אצלנו תהיו עובדי חברה כבר מהיום הראשון, תקבלו קרן השתלמות, עבודה מהבית, שכר חודשי גבוה ועוד המון הטבות והפתעות! משרה מלאה א'-ה', כולל משמרת ערב אחת לשבוע ויום שישי אחת לחודש. פתח תקווה, על ציר ראשי של ז'בוטינסקי (סמוך לרכבת הקלה)",
מיישב/ת תביעות,הראל,פתח תקוה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUGxrdy9KelJLNjlZVzhaQUEzSUFuVTM5RWRjcXZzZG9tbm5COEFCOCtHQXc9PQ==&shr=&eid=,צוות משפטי ותביעות קטנות,onsite,harel,"אוהבים משא ומתן ועמידה מול קהל? בואו לפתח קריירה בעולם התביעות , ללא ניסיון! מחפשים תפקיד שמשלב תקשורת בין-אישית, ניהול תהליכים, הופעה בבתי משפט וקבלת החלטות? זו ההזדמנות שלכם להשתלב בתפקיד מקצועי ומרתק בתחום המשפטי! איך ייראה היומיום שלך? תפקיד דינמי ומשמעותי הכולל ניהול מקצה לקצה של תביעות קטנות בתחום הרכב- החל מקבלת כתב התביעה, דרך ניתוח המקרה ועד לייצוג החברה בבתי משפט ברחבי הארץ. העבודה כוללת הופעה מול קהל (שופטים, תובעים ועדים), הצגת טיעונים באופן רהוט, אסרטיבי ומשכנע, ניהול מו""מ, הכנת כתבי טענות, הכנת עדים לחקירות, ניסוח החלטות, ועבודה שוטפת מול ממשקים פנים וחוץ ארגוניים. מה אנחנו מחפשים? • ניסיון במכירות- יתרון משמעותי (יתרון לבעלי רקע מסוכנויות רכב, מכירות פרונטליות/טלפוניות) • רישיון נהיגה- חובה • יכולות שכנוע טובות ומו""מ- חובה • ניסיון בהדרכה- יתרון משמעותי • יכולת ורבלית גבוהה ויכולת ביטוי מצוינת בכתב ובעל פה • אסרטיביות, ביטחון עצמי ויכולת עמידה מול קהל היקף משרה: משרה מלאה, ימים א'-ד' 8 וחצי שעות עבודה, יום ה' 6 שעות עבודה ( חמישי קצר). אנחנו על המפה: פתח תקווה, על ציר ראשי של ז'בוטינסקי, צמוד לרכבת הקלה",
פקיד/ה בקרה ופרויקטים,הראל,בית הראל רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTmZMWC95eitJamo3VnhndzJhTktpdkRKQjVVUkl4Mlp5VjN2SWpzNFpNR3c9PQ==&shr=&eid=,איתור עמיתים ומוטבים,onsite,harel,"איך ייראה היומיום שלך ? קליטת בקשות לבירורי זכויות וביצוע פדיונות לכספי נפטרים ביצוע תהליך סיווג מוטבים בפנסיה ובגמל יצירת קשר טלפוני עם העמיתים מנותקי הקשר לשם חיבור מחדש הכנת דוחות של מנותקי קשר ונפטרים, ויכולת ניתוח נתונים לשם הצגתם בדוחות הכספיי מה אנחנו מחפשים? ניסיון בתחום הביטוח \ פיננסים או תואר ראשון – חובה שליטה ביישומי ה-Office, בדגש על שליטה מלאה ב-Excel VLOOKUP + PIVOT - יתרון היקף משרה: משרה מלאה, 8.5 שעות ביום בימים א'-ד', 6 שעות ביום ה' אנחנו על המפה: רמת גן, מתחם הבורסה, צמוד לרכבת סבידור מרכז ולרכבת הקלה",
רפרנט/ית בקרה במטה,הראל,בית הראל רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTW5LTWF4ZEkwc1dFWkpMMTNOVWhxaVo3RmhxMkNDWVBod1FJS1Y0WCtmelE9PQ==&shr=&eid=,מטה - אגף פרט,onsite,harel,"הזדמנות להשתלב בתפקיד מטה ולהכיר מקרוב תהליכים ארגוניים, עבודה עם נתונים ועולמות הבקרה . איך ייראה היומיום שלך ? ביצוע בקרות שוטפות על תהליכים פנים-ארגוניים בהתאם לנהלים בדיקת נתונים ודיווחים ואיתור פערים וחריגות תיעוד ממצאים והעברתם לגורמים הרלוונטיים הפקת דוחות בקרה שוטפים מעקב אחר טיפול בליקויים ועדכון סטטוס עבודה מול ממשקים שונים בארגון: חיתום, תביעות, כספים, טכנולוגיה ועוד מה אנחנו מחפשים? היכרות עם Excel ויכולת עבודה עם נתונים - חובה ניסיון קודם בעבודה עם נתונים / דוחות – יתרון היכרות עם תחום הביטוח האלמנטרי – יתרון ניסיון קודם בתפקידים תפעוליים / שירותיים – יתרון היקף משרה: משרה מלאה, ימים א'-ד' 8.5 שעות ביום, יום ה' 6 שעות, יום עבודה מהבית לאחר תקופת הכשרה אנחנו על המפה: רמת גן, צמוד לרכבת סבידור מרכז ולרכבת הקלה",
מיישב/ת תביעות תרופות והשתלות,הראל,בית הראל רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUDNSSndGMzlhNXhNQkVtWG1KUHhZaFRoelozMERPaWpyZUtkOWFnMU9pcUE9PQ==&shr=&eid=,תחום תרופות השתלות טיפולים מיוחדים וניתו,onsite,harel,"איך יראה היומיום שלך? טיפול מקיף בתביעה, משלב הפנייה ועד לקבלת ההחלטה הסופית בדיקת זכאות על פי תנאי הפוליסה והבטחת מיצוי זכויות המבוטח קריאה והבנה של מסמכים רפואיים בעברית ובאנגלית עבודה שוטפת מול מחלקות פנימיות וגורמים חיצוניים מה אנחנו מחפשים ? ניסיון קודם בתחום התפעול/שירות היכרות עם עולם הביטוח – יתרון ניסיון קודם כמיישב\ת תביעות- יתרון יכולת ניסוח גבוהה בכתב ובעל פה , הקפדה על דיוק ותשומת לב לפרטים אנגלית שליטה מלאה היקף משרה: משרה מלאה, ימים א'-ה' 8 שעות אנחנו על המפה: רמת גן, מתחם הבורסה, צמוד לרכבת סבידור מרכז",
נציג/ת קבלת קהל - ללא ניסיון!,הראל,בית מ.א.ה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOT3F5UzhMd0FhNitzdzdFdm5DdUNHbGVRMGZhcmlCQjhPcWkrQkdqUmIybHc9PQ==&shr=&eid=,מוקד שירות - דקלה,onsite,harel,"אנו מגייסים נציג/ת קבלת קהל באווירה צעירה ודינמית , אם את/ה בעל/ת גישה שירותית, אנרגיה טובה ויחסי אנוש מצוינים - זה בול בשבילך! התפקיד כולל קבלת לקוחות החברה באופן פרונטלי, מתן מידע, הכוונה ומענה שוטף - תוך יצירת חוויית שירות נעימה ומקצועית . בוא/י ליהנות ממגוון הטבות ושלל פינוקים - שכר מתגמל, קרן השתלמות ויום מחלה מהיום הראשון ! משרה מלאה א'-ה', 8.5 שעות ביום . אנו יושבים ברמת גן, מתחם הבורסה (סמוך לרכבת סבידור מרכז והרכבת הקלה) השאיר/י פרטים ונחזור אלייך בהקדם 👌",
מנהל/ת השקעות קרנות נאמנות,הראל,בית מ.א.ה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUGpNOUhpMzdDR3NxZFloRVZYSmc1NzdDaldnUWNoNDNmUEpCc0UyeHRob2c9PQ==&shr=&eid=,השקעות קרנות אקטיביות,onsite,harel,"איך ייראה היומיום שלך ? בחירת השקעות וניהולן בתיק ההשקעות של הקרן מעקב אחרי דיווחי שוק וניתוח אנליזות למנפיקים השתתפות בפגישות של מנהלי השקעות ומענה מקצועי רלבנטי בקשר לקרנות הנאמנות עמידה בנהלי עבודה הקשורים בהוראות רגולציה שונות. מה אנחנו מחפשים? תואר BA בכלכלה/מימון רישיון ניהול תיקי השקעות מינימום שנתיים ניסיון בתחומים הבאים: ניהול קרנות נאמנות / ניהול תיקי אג""ח / מסחר ת""א / אנליזה ת""א היקף משרה: משרה מלאה, ימים ב'-ו', 8.5 שעות ביום אנחנו על המפה: רמת גן, מתחם הבורסה, צמוד לרכבת סבידור מרכז ולרכבת הקלה",
חתם/ת פרט,הראל,בית הראל רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUHMwNXJUdHRLQXFWS0s0Z0NwWEgrdVd2alR3bEZMZmNqZzJUTSswbWlUSkE9PQ==&shr=&eid=,צוות 3 - מחוז המשמר,onsite,harel,"איך ייראה היומיום שלך ? חיתום פרט, ענפי רכב וענפי דירות הפעלה מתן שרות ועידוד קבוצת סוכנים לעבודה מול החברה הפקת מסמכים, הצעות ביטוח, שליחת פוליסה בדיקה/ בקרה על הפוליסה והתאמתן להצעות ובקשות בדיקת זכאויות / אישורים עבודה מתבצעת מול סוכנים ועובדים נוספים בצוות, במחוז ובחברה מה אנחנו מחפשים? ניסיון בחיתום פרט בדגש על ביטוח כלי רכב ודירות - חובה שליטה ביישומי מחשב בתחום הביטוח האלמנטרי - חובה השכלה בתחום הביטוח - יתרון משמעותי היקף משרה: משרה מלאה, ימים א'-ד', 8.5 שעות ביום, יום ה' 6 שעות אנחנו על המפה: רמת גן, מתחם הבורסה צמוד לרכבת סבידור מרכז",
מנהל/ת שיווק השקעות - קרנות נאמנות,הראל,בית מ.א.ה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOT3U5cmFVaUJxM1dnNENwWHlBUm9nTlljeDdDZHJDbzdGZlpFYkR0Rk1zdHc9PQ==&shr=&eid=,מערך שיווק בנקים הראל פיננסים,onsite,harel,"איך ייראה היומיום שלך ? אנחנו מגייסים מנהל/ת שיווק השקעות להראל פיננסים עם ניסיון של לפחות 3 שנים בשיווק קרנות נאמנות ובעל/ת תואר ראשון. אז אם את/ה בעל/ת אוריינטציה שיווקית ויכולת מכירה גבוהה, יודע/ת להתבטא בעל פה ובכתב מצוין ובעל/ת יחסי אנוש מצוינים, אותך אנחנו מחפשים. אם את/ה בעל/ת רישיון שיווק השקעות יש לך יתרון משמעותי. מה אנחנו מחפשים? אנחנו מגייסים מנהל/ת שיווק בנקים להראל פיננסים עם ניסיון של לפחות 3 שנים בשיווק קרנות נאמנות ובעל/ת תואר ראשון. אז אם את/ה בעל/ת אוריינטציה שיווקית ויכולת מכירה גבוהה, יודע/ת להתבטא בעל פה ובכתב מצוין ובעל/ת יחסי אנוש מצוינים, אותך אנחנו מחפשים. אם את/ה בעל/ת רישיון שיווק השקעות יש לך יתרון משמעותי. היקף משרה: משרה מלאה אנחנו על המפה: רמת גן, מתחם הבורסה, צמוד לרכזת סבידור מרכז ולרכבת הקלה",
אחראי/ת משמרת לאגף שירות הלקוחות,הראל,פתח תקוה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTUdVb29WdURRNUtnelYrSEhNcUhRUEp0c2RLOVpOdkRtdmx2bDFGdzUzaUE9PQ==&shr=&eid=,צוות זמינות ומשאבים,onsite,harel,"אנחנו מחפשים אחראי.ת משמרת לצוות הניהול שלנו בוא.י לקחת חלק משמעותי בהובלת פעילות השירות בארגון גדול, דינמי ומוביל בתחומו! במסגרת התפקיד ניהול והובלת משמרת תוך עמידה ביעדים תפעוליים תיעדוף משימות וניהול עומסים בזמן אמת בהתאם לצרכי הארגון הובלת תהליכי שיפור בעלי השפעה רחבה על ביצועי האגף עבודה שוטפת מול ממשקים פנימיים והשפעה על תהליכי קבלת החלטות ניטור ביצועים, ניתוח נתונים והפקת תובנות תמיכה בנציגי האגף וסיוע בתפעול המערכות הכנת דו""חות זמינות למנהלי האגף מה אנחנו מחפשים? ניסיון כתומך מקצועי / נציג בכיר / מגבה תמיכה / מגבה אחמ""שיה – חובה אחריות אישית גבוהה, סדר ויכולת הנעה והשפעה עבודה בסביבה מרובת משימות יכולת ניהול עומסים ועמידה בתנאי לחץ יכולת עבודה מול ממשקים, יחסי אנוש ותודעת שירות גבוהה היקף משרה: משרה מלאה, ימים א'-ה' 7:35-16:15 עם נכונות לעבודה בשעות נוספות אנחנו על המפה: פתח תקווה, סמוך לציר ז'בוטינסקי ולרכבת הקלה",
מזכיר/ת יחידת מפקחים,הראל,בית הראל רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTVI1NHh1b01iWXRzTnZSM3ROVG5QSzBmTUtlVjhqQU5oUXNxZ3hOb1QxMmc9PQ==&shr=&eid=,יחידת מפקחים מחוז המשמר90000207,onsite,harel,"איך ייראה היומיום שלך ? תיאום וניהול פגישות ניהול יומנים של מנהל המחלקה מתן מענה טלפוני ופרונטלי סיוע ותמיכה לראשי הצוותים טיפול בדואר משפטי עבודה מול ממשקים פנימיים וחיצוניים לימוד והכשרה בנושאים המקצועיים של המחלקה, לרבות היכרות עם עולם הביטוח מה אנחנו מחפשים? ניסיון של שנה ומעלה בתפקיד מזכירותי / אדמיניסטרטיבי – חובה שליטה ביישומי מחשב ועבודה בסביבה ממוחשבת – חובה היכרות עם עולם הביטוח – יתרון היקף משרה: משרה מלאה, ימים א'-ד', 8.5 שעות ביום, יום ה' 6 שעות אנחנו על המפה: רמת גן, מתחם הבורסה צמוד לרכבת סבידור מרכז",
נציג/ת מכירות – ביטוח חיים ובריאות,הראל,בית מ.א.ה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTUdyNU1zb1QzY2lldVBjaDA3T3o2T1pGL1NJTVBBcTJPS08vdFh4M3RmVUE9PQ==&shr=&eid=,הדרכה90009754,onsite,harel,"איך יראה היומיום שלך? שיחות יוצאות ללקוחות 5 משמרות בשבוע כולל ימי שישי פעם בחודש שכר בסיס + הגנת שכר + בונוסים גבוהים הכשרה ע""ח החברה ובנוסף ליווי מלא בחודשים הראשונים לתפקיד . זכאות לביטוח בריאות פרטי תחרויות ופרסים באווירה כיפית אופציות קידום והתפתחות נרחבות! מענקים נוספים על פי ותק עובד במהלך השנה מה אנחנו מחפשים? ניסיון במכירות/במוקד מכירות טלפוני - יתרון משרה מלאה מיקום רמת גן, מתחם הבורסה בצמוד לרכבת סבידור מרכז ולרכבת הקלה",
עורכ/ת דין מיישב/ת תביעות מחוז תעשייה,הראל,בית הראל רמת גן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTmlmZHZ4TmRwL25nc1J3dUxaR3JSMGtnQWR1WkloOFJUZ1QySVptYzVDaGc9PQ==&shr=&eid=,תביעות תעשייה וסיכונים מיוחדים,onsite,harel,"איך ייראה היומיום שלך ? טיפול בתביעות בכל סוגי פוליסות הרכוש והחבויות רכוש כגון פוליסות אש, עבודות קבלניות, שבר מכני, צד ג', אחמ""ק, אחריות מוצר ועוד. ניהול תיקי התביעה מרגע קבלת ההודעה, בדיקת כיסויי ביטוחי ומתן הנחיות לשמאים ומומחים אחרים. התנהלות מול גורמי פנים וחוץ ובכלל זה יועצי ביטוח ,יועצים משפטיים, סוכנים, מנהלי תחום ביטוח בחברות השונות, מחלקת ביטוח משנה, מחלקת חיתום. מה אנחנו מחפשים? תואר ראשון במשפטים- עו""ד מוסמך- חובה ניסיון בתביעות רכוש וחבויות רכוש של שנתיים לפחות מחברת ביטוח/ סוכנות/ משרד פרטי - חובה ניסיון בתביעות רכוש בתעשייה ועסקים גדולים אנגלית ברמה טובה היקף משרה: משרה מלאה, ימים א'-ד', 8.5 שעות ביום, יום ה' 6 שעות אנחנו על המפה: רמת גן, מתחם הבורסה, צמוד לרכבת סבידור מרכז ולרכבת הקלה",
נציג/ת תיאום פגישות [10100],הראל,גוש דן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOUHJPR1cyWm5NNy9kNnhLTWJGMmdHUnVnM1g0TDhXMmZjaTIzcDV0ZmZnTlE9PQ==&shr=&eid=,קורס הדרכה,onsite,harel,"איך ייראה היומיום שלך ? שיחות יוצאות ללקוחות לתיאום פגישה עבודה טלפונית עם לידים קרים עבודה בצוות עובד/ת חברה מהיום הראשון! זכאות לביטוח בריאות אחרי חצי שנה תחרויות ופרסים באווירה כיפית אופציות קידום והתפתחות נרחבות! מה אנחנו מחפשים? אנחנו מחפשים אנשים בעלי זיקה שירותית, עם אנרגיה מעולה ובעלי רצון ללמוד ולהתפתח! לא נדרש ניסיון קודם! היקף משרה: 70% משרה - רק 6 שעות עבודה ביום! 5 משמרות בשבוע, שישי אחת ל-3 שבועות אנחנו על המפה: רמת גן - בצמוד לרכבת סבידור מרכז ולרכבת הקלה.",
נציג/ת שירות לקוחות חיים ופנסיה,הראל,גוש דן,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTThZcVpobUUvL3M5dGEyKzhnSjJqRVVOM2M3T0g1akw3SFpsRmg1QWRyN2c9PQ==&shr=&eid=,"מוקדי שירות לקוחות חא""ט",onsite,harel,"איך יראה היום יום שלך? מענה לשיחות נכנסות ללקוחות החברה בתחומי ביטוח מרתקים ! בין היתר - מסירת מידע בנוגע לכספי המבוטחים, הסבר על פרוצדורות, עדכון סטאטוס בקשת לקוח ועוד מה אנחנו מחפשים? אנחנו מחפשים אנשים בעלי זיקה שירותית, עם אנרגיה מעולה ובעלי רצון ללמוד ולהתפתח לא נדרש ניסיון קודם! עובד.ת חברת הראל החל מהיום הראשון קרן השתלמות לאחר כשנה עבודה מהבית אחת לשבוע והכשרה על חשבוננו! ביטוח בריאות מקיף לאחר חצי שנה מסלולי קריירה וקידום מקצועי היקף משרה: א'-ה', 7:35-16:15 + נכונות לשעות נוספות פעמיים בשבוע עד השעה 18:00. קיימת אופציה למשרת הורה (לאחר תקופת הכשרה מלאה של חודש) אנחנו על המפה פתח תקווה, על ציר ראשי של ז'בוטינסקי .",
נציג/ת תיאום פגישות,הראל,משרה חמה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOT2RlUkQvUVM3RzUzekRLNmRsYkpRL284c0VRNWhBMElZckYzNHBnOWREakE9PQ==&shr=&eid=,מחלקת מכירות,onsite,harel,"איך יראה היום יום שלך? שיחות יוצאות ללקוחות לתיאום פגישה עבודה טלפונית עם לידים קרים עבודה בצוות זכאות לביטוח בריאות אחרי חצי שנה תחרויות ופרסים באווירה כיפית אופציות קידום והתפתחות נרחבות! אנחנו מחפשים אנשים בעלי זיקה שירותית, עם אנרגיה מעולה ובעלי רצון ללמוד ולהתפתח! לא נדרש ניסיון קודם! היקף המשרה: 5 משמרות בשבוע, שישי אחת ל-3 שבועות.",
עובד/ת מנהלה תביעות סיעוד,הראל,בית מ.א.ה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOTXMwUDVvOTF1QXd5RFhYVWM4NGthNXBEVk1paUIyUU1DRVFmb0UwWWdHV0E9PQ==&shr=&eid=,צוות מנהלה תביעות סיעוד,onsite,harel,"איך ייראה היומיום שלך ? הכנת דוחות אקסל שוטפים עבור ספקים, ביצוע תהליכי בקרה ותפעול מול ספקים טיפול בחשבוניות וביצוע תשלומים לספקים בהתאם לנהלי עבודה מתן מענה מקצועי בנושאים שוטפים לגורמים שונים טיפול במקרי נפטרים, כולל הוצאת מכתבים למשפחות בנושא תשלומי יתר מה אנחנו מחפשים? ידע וניסיון בתוכנות אופיס בדגש על אקסל יכולת עבודה בצוות, תקשורת בין אישית טובה ושיתוף פעולה ראש גדול, אחריות אישית ויכולת עבודה על מספר משימות במקביל סדר ודיוק גבוהים, שירותיות ויכולת מתן מענה מקצועי לגורמים שונים היקף משרה: משרה מלאה, ימים א'-ד' 8.5 שעות, יום ה' - 6 שעות + נכונות לשעות נוספות במידת הצורך יום עבודה מהבית אנחנו על המפה: רמת גן, מתחם הבורסה, צמוד לרכבת סבידור מרכז",
רכז/ת סורסינג ומקורות גיוס,הראל,בית מ.א.ה,2026-07-01,https://career.adamtotal.co.il/Jobs/JobDetails?token=NWk1WHJWZkVhOEFXdFROZnNleGR5a21kZllIaGd2WU5MUVJoaDROTFdOT2w3YUJNVm1DT0ROY3JBdlJwTWxGMzFkY0U0MXJ0Y0dhVkRvd2VQWWFkTHc9PQ==&shr=&eid=,מחלקת גיוס90002861,onsite,harel,"אנחנו מגייסים רכז/ת סורסינג ומקורות גיוס אם עולם הגיוס מאתגר אותך, ובמיוחד כשזה מגיע לאיתור טאלנטים יצירתי ומדויק - אנחנו מחכים לך! מה התפקיד כולל? איתור מועמדים באופן פרואקטיבי ברשתות ופלטפורמות מקצועיות פיתוח מקורות גיוס חדשים יצירת קשרים ושת""פ עם גורמים שונים בארגון ומחוצה לו עבודה עם כלים, מערכות וטכנולוגיות גיוס ניהול פרסומים ומיתוג מעסיק בפלטפורמות שונות מה חשוב לנו לראות אצלך? ניסיון קודם בתחום הגיוס / סורסינג – חובה יצירתיות, סקרנות, יכולת Head Hunting ואיתור טאלנטים זיקה טכנולוגית ושליטה בכלים דיגיטליים משרה מלאה, א'-ה' (חמישי קצר- 6 שעות עבודה) אנחנו ממוקמים בר""ג, מתחם הבורסה, בסמוך לרכבת סבידור מרכז ולרכבת הקלה",
